ChannelPartnerID,response,n_comp,loyalty,portal,rewards,nps,n_yrs,email,sms,call,Region,total_sales_2021,total_sales_2022,brand_B1_sales_2022,buying_frequency_2022,brand_engagement_2022,buying_frequency_B1_2022,brand_B1_contribution_2022,active_last_quarter,active_last_quarter_B1
99763,0,1,0,1,0,3,2,0,1,0,East,18492.0,120190.0,10288.0,5.0,4.0,1.0,0.08559780347782678,Yes,No
67242,1,5,1,1,1,4,8,1,1,1,East,0.0,39005.0,11035.0,1.0,2.0,1.0,0.28291244712216385,No,No
58804,0,5,0,0,0,0,5,1,0,0,North,22608.0,19592.0,14278.0,2.0,2.0,1.0,0.7287668436096366,No,No
83062,0,0,0,1,0,3,9,0,1,0,East,19029.0,37735.0,0.0,2.0,2.0,0.0,0.0,Yes,No
93257,1,0,1,1,1,8,4,1,1,1,East,31581.0,32160.0,0.0,1.0,1.0,0.0,0.0,Yes,No
12398,0,1,1,0,1,5,2,1,0,1,West,66426.0,42631.0,42631.0,1.0,1.0,1.0,1.0,Yes,Yes
93961,0,1,1,0,1,1,5,1,0,1,North,49998.0,93523.0,2774.0,3.0,3.0,1.0,0.029661152871486157,Yes,No
14156,1,1,0,1,0,3,2,1,1,1,North,179689.0,158985.0,0.0,4.0,2.0,0.0,0.0,No,No
95718,1,1,0,1,0,5,3,1,1,0,East,41950.0,57445.0,0.0,2.0,2.0,0.0,0.0,No,No
80601,0,3,1,1,1,4,7,1,1,1,North,70464.0,3725.0,0.0,1.0,1.0,0.0,0.0,No,No
23471,0,1,0,1,0,4,8,0,1,0,East,3821.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
15033,0,4,1,0,1,3,3,1,0,1,East,130341.0,34667.0,7891.0,5.0,4.0,1.0,0.22762281131912193,Yes,No
51244,1,3,1,0,0,0,6,1,0,0,West,26197.0,71844.0,4657.0,4.0,2.0,1.0,0.06482100105784756,Yes,Yes
42807,1,3,1,0,1,9,5,1,0,1,North,90688.0,73784.0,0.0,4.0,2.0,0.0,0.0,No,No
53002,0,3,1,0,1,2,9,1,0,1,North,153627.0,9232.0,0.0,1.0,1.0,0.0,0.0,Yes,No
25932,0,4,1,1,1,5,2,1,1,1,North,32511.0,12492.0,0.0,1.0,1.0,0.0,0.0,No,No
17494,1,5,0,0,0,4,3,1,0,0,West,0.0,60145.0,55448.0,2.0,2.0,1.0,0.9219053952947045,Yes,No
99057,1,5,0,1,0,0,3,1,1,0,West,21393.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
19252,0,4,0,1,0,3,5,0,1,0,East,29473.0,27152.0,0.0,1.0,1.0,0.0,0.0,No,No
36830,1,0,1,1,0,10,6,1,1,0,West,21710.0,58548.0,12565.0,4.0,4.0,1.0,0.21461023433763748,Yes,Yes
40346,0,3,0,1,0,7,3,0,1,0,North,19517.0,92851.0,3657.0,5.0,3.0,1.0,0.03938568243745356,Yes,No
73216,1,2,1,0,1,4,9,1,0,1,West,134151.0,25466.0,25466.0,2.0,1.0,2.0,1.0,No,No
64778,1,3,1,1,1,8,4,1,1,1,West,103504.0,110157.0,13770.0,4.0,2.0,1.0,0.1250034042321414,Yes,No
56341,0,1,1,0,1,6,3,1,0,1,South,91369.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
84466,0,2,1,1,1,7,4,1,1,1,West,26630.0,18103.0,0.0,1.0,1.0,0.0,0.0,No,No
57921,0,2,1,0,1,1,4,1,0,1,South,14632.0,8435.0,8435.0,1.0,1.0,1.0,1.0,No,No
42804,0,3,1,0,1,2,3,1,0,1,South,65980.0,26904.0,5925.0,5.0,3.0,1.0,0.22022747546833185,Yes,No
67062,1,5,1,1,1,1,5,1,1,1,East,32180.0,131374.0,0.0,4.0,3.0,0.0,0.0,Yes,No
58624,1,1,1,1,1,2,5,1,1,1,North,86216.0,137571.0,4444.0,5.0,3.0,1.0,0.032303319740352256,No,No
68820,1,1,1,1,0,2,5,1,1,0,East,89680.0,83450.0,0.0,4.0,3.0,0.0,0.0,Yes,No
60382,1,3,0,0,0,7,6,1,0,0,South,94910.0,73414.0,0.0,3.0,2.0,0.0,0.0,Yes,No
96593,0,3,1,1,1,5,2,1,1,1,South,12493.0,11830.0,0.0,1.0,1.0,0.0,0.0,No,No
24171,1,1,1,0,1,7,8,1,0,1,North,83984.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
34367,1,3,1,1,0,1,3,1,1,0,South,32280.0,143019.0,68487.0,3.0,3.0,1.0,0.47886644431858705,No,No
25929,0,3,0,1,0,6,3,0,1,0,East,65089.0,73330.0,0.0,3.0,3.0,0.0,0.0,No,No
43507,0,3,1,1,1,5,6,1,1,1,South,114924.0,78693.0,0.0,2.0,3.0,0.0,0.0,No,No
43682,0,1,1,1,1,2,2,1,1,1,North,65145.0,22111.0,0.0,1.0,1.0,0.0,0.0,No,No
35244,1,2,0,0,0,1,9,1,0,0,North,15623.0,128703.0,95606.0,5.0,3.0,4.0,0.7428420471939271,Yes,Yes
26807,0,5,1,0,1,6,5,1,0,1,South,92196.0,136799.0,0.0,4.0,3.0,0.0,0.0,Yes,No
30322,1,1,1,1,1,2,3,1,1,1,North,140918.0,54314.0,0.0,4.0,4.0,0.0,0.0,Yes,No
54580,1,3,1,0,1,1,6,1,0,1,South,67936.0,12296.0,0.0,1.0,1.0,0.0,0.0,No,No
46143,1,1,1,1,1,1,4,1,1,1,East,135927.0,78841.0,0.0,3.0,2.0,0.0,0.0,No,No
56338,0,3,1,0,1,1,7,1,0,1,South,109267.0,26068.0,6998.0,2.0,2.0,1.0,0.2684517415988952,Yes,Yes
47900,0,1,0,1,0,3,4,0,1,0,South,59383.0,85974.0,54403.0,4.0,3.0,3.0,0.6327843301463233,Yes,No
20830,0,3,0,0,0,1,2,0,1,0,North,106576.0,19190.0,0.0,2.0,2.0,0.0,0.0,No,No
57041,1,1,1,1,0,4,8,1,1,0,North,25515.0,111537.0,24041.0,4.0,3.0,2.0,0.21554282435425015,No,No
57215,0,1,0,0,0,5,8,0,1,0,West,24035.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
67411,0,3,1,1,1,2,5,1,1,1,South,48150.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
58973,1,2,1,1,1,0,5,1,1,1,West,0.0,80409.0,27801.0,4.0,2.0,2.0,0.34574487930455544,Yes,Yes
43856,0,4,1,1,1,3,4,1,1,1,South,80988.0,178334.0,45011.0,4.0,4.0,1.0,0.2523971873002344,No,No
68114,0,1,1,0,1,0,9,1,0,1,East,34158.0,45871.0,45871.0,1.0,1.0,1.0,1.0,No,No
78309,1,5,1,0,1,4,5,1,0,1,East,167613.0,93786.0,0.0,2.0,2.0,0.0,0.0,Yes,No
63192,0,3,1,0,1,1,4,1,0,1,East,20814.0,27556.0,27556.0,2.0,1.0,2.0,1.0,Yes,Yes
16083,0,5,0,0,0,0,8,0,1,0,West,43473.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
33661,1,4,1,1,1,8,8,1,1,1,East,123189.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
25223,1,4,1,0,1,5,7,1,0,1,North,33912.0,51289.0,0.0,4.0,3.0,0.0,0.0,No,No
16786,0,1,1,1,1,0,9,1,1,1,East,55863.0,51101.0,0.0,2.0,2.0,0.0,0.0,Yes,No
16960,1,4,1,0,1,3,8,1,0,1,West,48031.0,47208.0,27777.0,2.0,2.0,1.0,0.5883960345704118,No,No
98523,0,4,1,1,1,2,4,1,1,1,East,50960.0,78395.0,14324.0,4.0,4.0,1.0,0.18271573442183814,No,No
90085,1,1,1,1,1,6,8,1,1,1,West,51940.0,32711.0,0.0,2.0,2.0,0.0,0.0,No,No
81648,0,2,0,0,0,3,8,0,1,0,North,203198.0,45262.0,0.0,2.0,1.0,0.0,0.0,No,No
85163,1,4,1,1,1,3,2,1,1,1,West,90378.0,61384.0,0.0,4.0,4.0,0.0,0.0,Yes,No
76726,0,1,0,0,0,6,8,0,1,0,East,0.0,23451.0,23451.0,1.0,1.0,1.0,1.0,No,No
10984,0,0,0,1,0,3,3,0,1,0,West,70281.0,63320.0,0.0,3.0,3.0,0.0,0.0,No,No
92546,0,1,0,1,0,6,2,0,1,0,East,0.0,172537.0,16889.0,6.0,3.0,1.0,0.09788625048540313,Yes,No
96062,1,3,0,0,0,1,3,1,0,1,North,14506.0,65218.0,0.0,4.0,2.0,0.0,0.0,Yes,No
75671,1,3,1,1,0,7,3,1,1,1,West,70214.0,41791.0,0.0,2.0,2.0,0.0,0.0,Yes,No
85866,1,4,0,1,0,9,5,1,1,1,West,36094.0,146364.0,0.0,4.0,2.0,0.0,0.0,Yes,No
22056,1,2,1,0,1,9,8,1,0,1,North,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
32252,0,0,0,1,0,0,5,0,1,0,West,22044.0,69163.0,0.0,3.0,2.0,0.0,0.0,Yes,No
17135,0,5,1,1,1,3,2,1,1,1,South,180910.0,8610.0,0.0,1.0,1.0,0.0,0.0,No,No
41392,0,2,1,0,1,3,9,1,0,1,East,62178.0,17129.0,0.0,2.0,2.0,0.0,0.0,Yes,No
32955,0,2,0,0,0,4,8,0,1,0,East,61570.0,6659.0,0.0,1.0,1.0,0.0,0.0,No,No
43150,0,2,0,0,0,2,4,0,1,0,North,0.0,107138.0,33173.0,4.0,3.0,1.0,0.30962870316787694,No,No
34713,0,5,0,0,0,7,4,0,1,0,West,45103.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
52291,0,1,1,0,1,0,7,1,0,1,North,58169.0,65794.0,0.0,2.0,2.0,0.0,0.0,No,No
62486,0,3,1,1,1,7,3,1,1,1,South,28070.0,45710.0,4898.0,3.0,2.0,1.0,0.1071537956683439,No,No
80064,1,2,1,1,1,6,4,1,1,1,East,61734.0,38625.0,0.0,2.0,2.0,0.0,0.0,No,No
34887,1,3,1,1,1,1,6,1,1,1,West,15438.0,144205.0,74914.0,3.0,3.0,1.0,0.5194965500502756,Yes,Yes
26450,0,2,1,0,1,7,4,1,0,1,North,100833.0,57417.0,3526.0,4.0,3.0,1.0,0.06141038368427469,Yes,Yes
36645,1,4,1,1,0,9,7,0,1,1,West,16920.0,78312.0,0.0,3.0,3.0,0.0,0.0,Yes,No
54223,1,2,1,1,1,2,9,1,1,1,West,236448.0,30514.0,30514.0,2.0,1.0,2.0,1.0,No,No
13090,1,3,0,0,0,9,2,1,0,1,South,74038.0,98838.0,9396.0,4.0,3.0,1.0,0.0950646512474959,Yes,No
37348,1,4,1,1,1,2,6,1,1,1,West,108214.0,61284.0,0.0,2.0,2.0,0.0,0.0,No,No
28910,1,4,1,1,0,9,7,0,1,1,East,140411.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
20473,1,2,1,1,0,4,6,0,1,0,North,64227.0,142004.0,0.0,5.0,4.0,0.0,0.0,Yes,No
30668,1,3,0,0,0,7,3,0,1,0,North,58395.0,95725.0,19011.0,3.0,3.0,1.0,0.19860015669887698,No,No
22231,1,1,0,1,0,9,8,1,1,1,North,90244.0,42748.0,18999.0,2.0,2.0,1.0,0.4444418452325255,No,No
13793,0,2,1,0,0,8,3,0,1,0,West,73841.0,30372.0,0.0,2.0,2.0,0.0,0.0,Yes,No
97288,0,3,0,1,0,0,3,0,1,0,West,22180.0,7570.0,0.0,2.0,1.0,0.0,0.0,Yes,No
31546,1,4,1,1,0,7,3,0,1,0,North,141470.0,26870.0,0.0,1.0,1.0,0.0,0.0,No,No
23108,1,2,1,1,0,2,8,0,1,0,East,115280.0,56320.0,0.0,3.0,3.0,0.0,0.0,Yes,No
33304,0,3,0,0,0,5,8,0,1,0,South,74361.0,14952.0,5480.0,1.0,2.0,1.0,0.36650615302300693,No,No
50882,0,3,1,0,1,6,8,1,0,1,West,27058.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
42444,1,1,1,0,1,6,4,1,0,1,South,87350.0,83089.0,9509.0,2.0,3.0,1.0,0.11444354848415554,Yes,No
52640,0,5,0,1,0,2,3,0,1,0,East,105924.0,33409.0,22358.0,4.0,2.0,2.0,0.669220868628214,No,No
37522,0,1,1,0,1,4,5,1,0,1,North,116585.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
61780,1,4,1,0,1,7,3,1,0,1,South,176162.0,4939.0,4939.0,1.0,1.0,1.0,1.0,Yes,Yes
65296,1,1,1,1,0,8,4,0,1,0,South,19312.0,80216.0,47456.0,4.0,2.0,3.0,0.5916026727834846,Yes,Yes
98166,1,1,1,1,0,3,6,0,1,0,South,68847.0,39496.0,0.0,1.0,1.0,0.0,0.0,No,No
89728,0,3,1,1,1,7,6,1,1,1,South,85732.0,60246.0,0.0,2.0,2.0,0.0,0.0,No,No
99923,0,2,1,1,1,8,7,1,1,1,East,113287.0,27105.0,0.0,1.0,1.0,0.0,0.0,No,No
91486,0,2,1,1,1,2,5,1,1,1,South,125823.0,34158.0,23933.0,3.0,2.0,2.0,0.7006557760993032,Yes,Yes
19064,1,1,0,1,0,7,2,0,1,0,North,75364.0,70923.0,0.0,3.0,3.0,0.0,0.0,No,No
22580,0,1,0,1,0,2,9,0,1,0,East,32279.0,68307.0,34586.0,3.0,3.0,1.0,0.5063317083168636,No,No
14142,0,2,0,0,0,3,3,0,1,0,South,0.0,170326.0,0.0,5.0,3.0,0.0,0.0,Yes,No
12384,0,1,1,1,1,1,3,1,1,1,East,6785.0,55469.0,0.0,2.0,2.0,0.0,0.0,No,No
29962,1,0,1,0,0,9,6,0,1,0,North,17958.0,271892.0,112469.0,6.0,5.0,2.0,0.41365321524723053,Yes,Yes
21525,1,4,0,0,0,3,4,0,1,0,South,41655.0,87084.0,72036.0,3.0,2.0,2.0,0.8272013228606863,Yes,No
13087,0,3,0,0,0,4,4,0,1,0,West,66257.0,17665.0,1935.0,4.0,4.0,1.0,0.10953863572035098,Yes,Yes
13262,0,5,1,1,1,0,4,1,1,1,West,39378.0,19325.0,10138.0,2.0,3.0,1.0,0.5246054333764554,No,No
94824,0,2,0,1,0,6,8,0,1,0,East,13893.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
15020,1,4,1,0,1,7,4,1,0,1,East,55681.0,28231.0,28231.0,2.0,1.0,2.0,1.0,No,No
32598,1,3,1,0,0,1,6,0,1,0,North,42351.0,22369.0,0.0,1.0,2.0,0.0,0.0,No,No
24160,1,3,0,0,0,6,6,0,1,0,East,54534.0,76961.0,38855.0,2.0,2.0,1.0,0.504866101012201,No,No
15723,1,5,0,1,0,3,7,1,1,1,East,20771.0,29768.0,19022.0,2.0,2.0,1.0,0.639008331093792,Yes,No
97285,1,4,0,0,0,6,3,0,1,0,East,31662.0,38446.0,13288.0,3.0,3.0,1.0,0.3456276335639598,Yes,Yes
17481,1,0,1,1,1,5,6,1,1,1,South,10372.0,45586.0,0.0,2.0,1.0,0.0,0.0,No,No
92363,0,3,1,1,1,3,3,1,1,1,West,133628.0,130165.0,0.0,4.0,3.0,0.0,0.0,Yes,No
26621,0,2,0,1,0,2,4,0,1,0,West,19954.0,44993.0,0.0,1.0,1.0,0.0,0.0,No,No
26796,0,4,0,0,0,8,7,0,1,0,South,80428.0,54985.0,0.0,3.0,3.0,0.0,0.0,No,No
18358,1,2,0,1,0,6,5,0,1,0,East,78800.0,72658.0,13190.0,3.0,4.0,1.0,0.18153541248038757,Yes,Yes
99921,1,4,1,1,0,2,7,0,1,0,North,32091.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
13436,0,3,1,1,1,2,3,1,1,1,East,0.0,24399.0,0.0,2.0,3.0,0.0,0.0,No,No
94999,0,3,0,1,0,6,8,0,1,0,South,78716.0,49068.0,13248.0,2.0,3.0,1.0,0.26999266324284665,Yes,Yes
29257,1,3,0,0,0,10,5,1,0,1,North,72435.0,35373.0,18638.0,3.0,3.0,1.0,0.5268990472959602,No,No
20819,1,3,0,0,0,6,7,0,1,0,East,90088.0,31687.0,0.0,1.0,1.0,0.0,0.0,No,No
12382,0,4,1,1,1,8,5,1,1,1,South,86363.0,26536.0,26536.0,1.0,1.0,1.0,1.0,No,No
22577,0,4,1,0,1,1,9,1,0,1,East,62974.0,22118.0,0.0,2.0,2.0,0.0,0.0,No,No
40155,0,0,1,1,0,3,6,0,1,0,West,135446.0,29295.0,0.0,2.0,2.0,0.0,0.0,No,No
31717,1,2,1,1,0,4,6,0,1,0,East,0.0,68272.0,0.0,2.0,2.0,0.0,0.0,No,No
31892,1,1,1,1,1,0,8,1,1,1,East,118556.0,7398.0,7398.0,1.0,1.0,1.0,1.0,No,No
42087,0,0,1,1,1,3,6,1,1,1,West,86577.0,48545.0,0.0,2.0,2.0,0.0,0.0,Yes,No
59665,0,4,0,0,0,5,3,0,1,0,East,12796.0,96490.0,0.0,5.0,3.0,0.0,0.0,Yes,No
69861,0,5,0,0,0,4,7,0,1,0,North,122226.0,7840.0,0.0,1.0,1.0,0.0,0.0,Yes,No
87439,1,2,1,1,1,9,9,1,1,1,South,35159.0,13911.0,0.0,1.0,1.0,0.0,0.0,No,No
79001,0,3,0,1,0,3,4,0,1,0,West,46745.0,122984.0,25883.0,5.0,4.0,1.0,0.21045827099460093,Yes,No
82517,0,3,0,0,0,3,3,0,1,0,East,70473.0,7794.0,7794.0,1.0,1.0,1.0,1.0,Yes,Yes
74079,1,4,1,0,0,9,3,0,0,1,North,102553.0,119829.0,0.0,4.0,2.0,0.0,0.0,No,No
98337,1,2,1,1,1,9,8,1,1,1,East,112314.0,163095.0,19973.0,5.0,4.0,1.0,0.12246236855820228,Yes,Yes
18533,1,1,0,1,0,2,8,0,1,0,North,7641.0,62651.0,0.0,2.0,2.0,0.0,0.0,No,No
12027,0,1,1,1,1,3,5,1,1,1,North,84410.0,38593.0,8526.0,5.0,3.0,3.0,0.22092089238981164,Yes,Yes
36285,0,4,1,0,1,0,4,1,0,1,West,96733.0,58704.0,9279.0,3.0,4.0,1.0,0.1580641864268193,Yes,No
39801,0,5,0,0,0,8,3,0,0,1,West,111041.0,24869.0,14904.0,1.0,2.0,1.0,0.599300333748844,No,No
64058,0,1,0,1,0,8,3,0,1,0,South,71368.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
74254,0,2,0,1,0,2,6,0,1,0,South,22516.0,97197.0,62814.0,4.0,3.0,2.0,0.6462545140282108,Yes,Yes
65816,0,1,1,0,1,1,6,1,0,1,South,64125.0,36433.0,16930.0,2.0,2.0,1.0,0.4646886064831334,No,No
83394,1,5,1,0,1,5,2,1,0,1,South,63243.0,97918.0,0.0,4.0,3.0,0.0,0.0,Yes,No
74957,1,2,1,1,1,8,5,1,1,1,West,0.0,49779.0,0.0,1.0,1.0,0.0,0.0,No,No
66519,0,2,0,0,0,2,5,0,0,1,West,63069.0,105506.0,0.0,3.0,3.0,0.0,0.0,No,No
58082,1,1,1,1,1,2,8,1,1,1,East,129230.0,36821.0,36821.0,1.0,1.0,1.0,1.0,No,No
49644,1,2,1,1,1,3,9,1,1,1,East,82139.0,19612.0,0.0,1.0,1.0,0.0,0.0,Yes,No
49819,0,3,0,0,0,4,4,0,0,1,North,118451.0,31533.0,0.0,2.0,1.0,0.0,0.0,Yes,No
53334,1,5,0,1,0,6,4,1,1,1,North,92817.0,127788.0,3213.0,4.0,4.0,1.0,0.025143205934829563,No,No
77592,1,4,1,0,0,6,8,0,0,1,South,50823.0,53668.0,31630.0,1.0,2.0,1.0,0.5893642393977789,No,No
87788,0,1,1,0,1,3,8,1,0,1,East,41639.0,70393.0,0.0,3.0,2.0,0.0,0.0,Yes,No
15366,0,2,1,1,1,7,6,1,1,1,West,126909.0,4560.0,4560.0,1.0,1.0,1.0,1.0,No,No
18881,1,2,0,1,0,6,5,0,1,0,East,74854.0,58987.0,31888.0,3.0,3.0,1.0,0.5405936901351145,No,No
10444,0,1,0,0,0,3,5,0,0,1,South,100913.0,33397.0,10892.0,6.0,5.0,1.0,0.3261370781806749,Yes,Yes
34702,0,2,1,0,0,6,4,0,0,1,North,119603.0,138414.0,63234.0,3.0,3.0,1.0,0.4568468507520915,Yes,No
26264,1,2,0,0,0,5,8,1,0,1,West,80970.0,81214.0,0.0,3.0,2.0,0.0,0.0,Yes,No
17827,1,0,0,0,0,4,3,1,0,1,East,34561.0,75904.0,5659.0,3.0,3.0,1.0,0.07455470067453626,No,No
16467,0,1,0,0,0,4,9,0,0,2,East,102155.0,138417.0,46641.0,5.0,3.0,2.0,0.3369600554845142,Yes,Yes
54212,0,2,0,1,0,3,5,0,1,0,North,61228.0,83996.0,0.0,3.0,4.0,0.0,0.0,Yes,No
57728,1,0,1,1,0,1,7,0,1,0,South,65918.0,28167.0,9653.0,2.0,2.0,1.0,0.3427060034792488,Yes,Yes
10618,0,5,0,0,0,2,8,1,0,1,North,186228.0,26445.0,26445.0,1.0,1.0,1.0,1.0,Yes,Yes
28196,0,2,1,1,1,7,2,1,1,1,East,60349.0,58121.0,0.0,3.0,3.0,0.0,0.0,Yes,No
19759,1,4,0,0,0,9,2,0,0,2,West,5784.0,10631.0,0.0,2.0,2.0,0.0,0.0,No,No
29954,0,0,0,0,0,2,5,0,0,2,West,99194.0,63409.0,11367.0,4.0,3.0,1.0,0.1792647731394597,Yes,No
47532,0,3,1,0,1,8,5,1,0,1,East,32310.0,7033.0,7033.0,2.0,1.0,2.0,1.0,No,No
39095,0,2,0,1,0,2,3,0,1,0,North,66717.0,10320.0,0.0,2.0,2.0,0.0,0.0,No,No
49290,1,4,1,1,0,9,9,0,1,0,West,44154.0,138948.0,28324.0,6.0,4.0,2.0,0.20384604312404642,No,No
66868,0,0,1,0,1,2,7,1,0,1,South,19413.0,62820.0,0.0,2.0,2.0,0.0,0.0,No,No
67043,1,3,1,1,0,6,8,0,1,0,East,126514.0,93431.0,0.0,3.0,2.0,0.0,0.0,No,No
25910,1,2,1,1,0,2,3,0,1,0,East,64312.0,10958.0,0.0,2.0,1.0,0.0,0.0,No,No
50168,1,0,1,1,0,9,3,0,1,0,North,109165.0,46397.0,16590.0,2.0,2.0,1.0,0.35756622195400567,Yes,Yes
53683,1,0,0,1,0,1,4,1,1,1,West,0.0,12989.0,0.0,1.0,1.0,0.0,0.0,Yes,No
89894,1,4,0,1,0,7,2,1,1,1,East,241411.0,25764.0,0.0,1.0,1.0,0.0,0.0,No,No
24152,0,1,1,1,1,2,6,1,1,1,West,11805.0,41511.0,33915.0,2.0,2.0,1.0,0.8170123581701236,No,No
15715,0,0,1,1,0,5,3,0,1,0,South,181553.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
97277,0,3,0,0,0,6,7,0,1,0,South,14412.0,27315.0,27315.0,1.0,1.0,1.0,1.0,No,No
88840,1,2,1,0,1,0,5,1,0,1,East,20861.0,123126.0,64513.0,2.0,2.0,1.0,0.5239591962704871,Yes,No
92355,1,3,1,0,0,10,8,0,1,0,North,76568.0,26027.0,0.0,1.0,1.0,0.0,0.0,No,No
26613,0,1,1,1,1,5,3,1,1,1,North,23973.0,37974.0,10335.0,2.0,2.0,1.0,0.2721598988781798,No,No
26787,0,2,1,1,1,3,5,1,1,1,South,15746.0,79772.0,42112.0,3.0,3.0,1.0,0.5279045279045279,Yes,No
18350,0,5,1,0,1,2,7,1,0,1,East,46534.0,49943.0,12333.0,1.0,2.0,1.0,0.2469415133251907,No,No
99912,0,1,1,1,1,8,2,1,1,1,West,66854.0,97213.0,49709.0,4.0,3.0,1.0,0.5113410757820456,Yes,No
91475,1,5,0,1,0,1,2,0,1,0,North,157755.0,37740.0,37740.0,1.0,1.0,1.0,1.0,No,No
83037,0,0,1,1,1,1,4,1,1,1,West,103127.0,115321.0,0.0,4.0,3.0,0.0,0.0,Yes,No
74600,1,2,1,1,1,9,7,1,1,1,East,106705.0,35531.0,0.0,3.0,2.0,0.0,0.0,Yes,No
66162,1,2,1,1,1,3,3,1,1,1,East,176766.0,163234.0,71795.0,5.0,5.0,2.0,0.4398287121555558,Yes,Yes
69678,1,2,0,1,0,9,6,1,1,1,West,76916.0,28187.0,0.0,3.0,2.0,0.0,0.0,No,No
61240,0,4,0,0,0,3,9,0,1,0,North,70015.0,170092.0,9831.0,5.0,4.0,1.0,0.05779813277520401,Yes,No
97451,1,4,1,0,1,1,2,1,0,1,West,47147.0,76771.0,0.0,2.0,1.0,0.0,0.0,Yes,No
97626,1,2,1,0,0,7,3,0,1,0,East,0.0,38587.0,17771.0,2.0,2.0,1.0,0.46054370642962655,Yes,Yes
31884,1,2,1,1,1,5,2,1,1,1,West,84320.0,107899.0,50485.0,4.0,2.0,2.0,0.46789126868645675,Yes,No
23446,1,4,0,0,0,6,9,0,1,0,West,6944.0,67391.0,67391.0,3.0,1.0,3.0,1.0,No,No
15009,0,1,1,1,1,6,7,1,1,1,West,64108.0,22199.0,0.0,4.0,2.0,0.0,0.0,No,No
18524,0,1,0,1,0,1,3,0,1,0,West,150074.0,42720.0,42720.0,2.0,1.0,2.0,1.0,Yes,Yes
42782,0,4,0,0,0,3,4,0,1,0,West,72539.0,74240.0,48138.0,3.0,2.0,2.0,0.6484105603448276,No,No
34345,0,1,1,0,1,2,4,1,0,1,West,207324.0,66514.0,25429.0,3.0,2.0,1.0,0.382310491024446,No,No
25907,0,5,1,0,1,2,4,1,0,1,North,43287.0,13584.0,0.0,2.0,1.0,0.0,0.0,No,No
17470,1,0,0,0,0,8,7,0,0,2,East,36188.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
99032,1,4,1,0,0,6,3,0,0,2,West,98444.0,52519.0,16110.0,4.0,3.0,2.0,0.3067461299720101,No,No
90595,0,5,1,0,1,3,4,1,0,1,South,167685.0,21177.0,0.0,5.0,2.0,0.0,0.0,No,No
12722,0,2,1,1,0,2,3,0,1,0,North,18962.0,161140.0,41067.0,5.0,3.0,3.0,0.25485292292416534,Yes,Yes
36980,0,3,0,0,0,0,7,0,1,0,North,137675.0,91265.0,15230.0,4.0,4.0,1.0,0.16687667780638799,Yes,Yes
47175,0,4,1,0,1,3,8,1,0,1,North,36371.0,87510.0,15109.0,4.0,4.0,1.0,0.17265455376528396,Yes,Yes
32058,0,0,0,1,0,6,3,0,1,0,South,126135.0,106267.0,15277.0,4.0,4.0,1.0,0.14376052772732834,Yes,No
56316,0,3,1,1,1,8,5,1,1,1,South,62183.0,25868.0,0.0,3.0,2.0,0.0,0.0,No,No
47878,0,4,0,0,0,1,2,0,1,0,East,113460.0,90228.0,45868.0,4.0,3.0,2.0,0.5083566077049253,Yes,Yes
39441,0,0,0,1,0,1,4,0,1,0,East,41773.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
49636,0,4,0,0,0,7,9,1,0,0,West,8860.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
34519,0,5,0,1,0,5,5,0,1,0,North,75529.0,66638.0,50736.0,2.0,2.0,2.0,0.76136738797683,No,No
26081,0,2,1,1,1,7,2,1,1,1,West,30483.0,65245.0,0.0,1.0,1.0,0.0,0.0,No,No
58951,0,5,0,0,0,2,2,1,0,0,North,38511.0,12761.0,0.0,1.0,1.0,0.0,0.0,No,No
50514,0,5,0,1,0,5,6,0,1,0,West,73966.0,41672.0,0.0,3.0,3.0,0.0,0.0,Yes,No
42076,0,3,0,1,0,3,6,0,1,0,South,122397.0,92237.0,10637.0,4.0,4.0,1.0,0.11532248446935611,No,No
45592,0,1,0,1,0,2,3,0,1,0,South,0.0,70844.0,0.0,4.0,2.0,0.0,0.0,Yes,No
69850,0,5,0,0,0,7,4,1,0,0,East,27835.0,24735.0,2720.0,2.0,2.0,1.0,0.10996563573883161,Yes,Yes
61412,0,4,0,1,0,8,4,0,1,0,North,106172.0,121459.0,31515.0,4.0,3.0,2.0,0.25947027391959426,Yes,No
71607,0,0,0,0,0,1,2,1,0,0,West,9250.0,50748.0,0.0,1.0,1.0,0.0,0.0,No,No
